EmployeeID,Age,BusinessTravel,MonthlyIncome,JobSatisfaction,Bonus,Department,DistanceFromHome,Education,EducationField,EnvSatisfaction,Gender,JobRole,MaritalStatus,PerformanceRating,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,OverTime,Attrition
1786,51,Travel_Rarely,13116,3,39348,Research & Development,3,3,Technical Degree,1,Female,Manager,Married,3,2,2,2,No,No
1787,37,Travel_Rarely,4189,2,12567,Sales,9,2,Marketing,2,Male,Sales Executive,Married,3,2,5,0,No,No
1789,46,Travel_Rarely,19328,4,57984,Research & Development,2,4,Medical,3,Male,Research Director,Divorced,3,3,2,2,Yes,No
1790,36,Travel_Rarely,8321,1,24963,Research & Development,10,3,Life Sciences,4,Male,Healthcare Representative,Married,3,1,12,5,Yes,No
1792,44,Travel_Frequently,2342,2,7026,Research & Development,1,2,Medical,3,Male,Research Scientist,Divorced,3,2,5,2,Yes,Yes
1794,37,Travel_Rarely,4071,2,12213,Human Resources,8,2,Other,3,Male,Human Resources,Divorced,3,4,10,4,No,No
1797,35,Travel_Rarely,5813,4,17439,Sales,27,3,Life Sciences,3,Male,Sales Executive,Single,3,2,10,7,Yes,Yes
1798,33,Travel_Rarely,3143,1,9429,Research & Development,8,4,Life Sciences,4,Male,Research Scientist,Married,3,1,10,7,No,No
1799,28,Travel_Rarely,2044,4,6132,Research & Development,1,3,Life Sciences,3,Male,Research Scientist,Married,3,6,5,0,No,No
1800,39,Travel_Rarely,13464,3,53856,Research & Development,10,1,Medical,3,Male,Research Director,Single,4,3,4,2,No,No
1801,46,Non-Travel,7991,2,23973,Sales,26,2,Life Sciences,2,Male,Sales Executive,Single,3,3,2,2,No,No
1802,40,Travel_Rarely,3377,1,10131,Research & Development,2,2,Life Sciences,3,Female,Laboratory Technician,Married,3,5,4,0,No,No
1803,42,Travel_Rarely,5538,1,16614,Research & Development,13,3,Medical,2,Male,Healthcare Representative,Married,3,2,0,0,No,No
1804,35,Non-Travel,5762,4,17286,Research & Development,2,2,Medical,2,Male,Manufacturing Director,Divorced,3,6,7,1,No,No
1805,38,Non-Travel,2592,2,7776,Human Resources,2,3,Human Resources,1,Male,Human Resources,Divorced,3,3,11,3,No,No
1807,34,Travel_Frequently,5346,1,16038,Research & Development,9,4,Life Sciences,4,Male,Laboratory Technician,Married,3,3,7,0,No,Yes
1809,37,Travel_Rarely,4213,1,12639,Research & Development,10,4,Medical,4,Male,Manufacturing Director,Single,3,4,10,0,No,Yes
1812,39,Travel_Frequently,4127,4,12381,Sales,20,3,Life Sciences,3,Male,Sales Executive,Divorced,3,6,2,2,No,No
1813,43,Non-Travel,2438,3,7314,Research & Development,9,3,Life Sciences,1,Male,Research Scientist,Single,3,2,3,1,No,No
1814,41,Travel_Rarely,6870,2,20610,Research & Development,5,3,Life Sciences,2,Male,Healthcare Representative,Single,3,3,3,1,No,No
1815,41,Travel_Rarely,10447,3,31341,Sales,4,1,Marketing,3,Female,Sales Executive,Divorced,3,3,22,13,Yes,No
1816,30,Travel_Rarely,9667,3,29001,Research & Development,10,3,Medical,1,Female,Manufacturing Director,Single,3,3,7,0,No,No
1818,26,Travel_Rarely,2148,2,6444,Human Resources,20,2,Medical,4,Female,Human Resources,Married,3,3,5,1,Yes,Yes
1821,46,Travel_Rarely,8926,2,35704,Research & Development,21,2,Medical,4,Female,Healthcare Representative,Married,4,2,9,3,No,Yes
1822,40,Travel_Rarely,6513,4,19539,Research & Development,1,3,Life Sciences,3,Female,Healthcare Representative,Divorced,3,3,5,0,No,No
1823,34,Travel_Rarely,6799,3,27196,Sales,8,2,Technical Degree,2,Male,Sales Executive,Married,4,5,10,4,No,No
1824,58,Non-Travel,16291,2,65164,Sales,2,3,Medical,2,Male,Manager,Divorced,4,0,16,14,No,No
1826,35,Travel_Rarely,2705,3,8115,Research & Development,23,4,Medical,2,Male,Laboratory Technician,Married,3,2,5,0,No,No
1827,47,Travel_Rarely,10333,2,30999,Research & Development,4,3,Life Sciences,3,Female,Manufacturing Director,Divorced,3,4,22,14,Yes,No
1829,40,Travel_Rarely,4448,1,13344,Research & Development,12,3,Life Sciences,2,Female,Healthcare Representative,Divorced,3,3,7,7,No,No
1830,54,Travel_Rarely,6854,4,20562,Research & Development,7,4,Medical,4,Female,Research Scientist,Married,3,2,7,1,No,No
1833,31,Travel_Frequently,9637,1,28911,Sales,7,4,Marketing,1,Female,Sales Executive,Married,3,3,3,2,No,No
1834,28,Travel_Rarely,3591,1,14364,Research & Development,1,3,Medical,3,Female,Research Scientist,Married,4,3,3,1,No,No
1835,38,Travel_Rarely,5405,4,21620,Sales,2,4,Marketing,2,Female,Sales Representative,Married,4,4,4,0,Yes,No
1836,26,Travel_Rarely,4684,4,14052,Sales,10,3,Medical,3,Male,Sales Executive,Single,3,4,5,1,No,No
1837,58,Travel_Frequently,15787,3,47361,Research & Development,15,4,Life Sciences,1,Male,Research Director,Married,3,3,2,2,Yes,No
1839,18,Non-Travel,1514,3,4542,Research & Development,14,3,Medical,2,Female,Research Scientist,Single,3,4,0,0,No,No
1842,31,Travel_Rarely,2956,1,8868,Human Resources,18,5,Human Resources,4,Male,Human Resources,Married,3,4,1,0,No,Yes
1844,29,Travel_Rarely,2335,1,7005,Human Resources,13,3,Human Resources,1,Male,Human Resources,Divorced,3,3,2,2,Yes,Yes
1845,45,Non-Travel,5154,3,20616,Sales,2,4,Life Sciences,3,Female,Sales Executive,Married,4,3,8,5,No,No
1847,36,Travel_Rarely,6962,2,27848,Research & Development,2,4,Other,4,Female,Research Scientist,Married,4,2,1,0,Yes,No
1849,43,Travel_Frequently,5675,4,22700,Sales,2,4,Life Sciences,1,Male,Sales Executive,Married,4,5,7,7,No,No
1850,27,Travel_Frequently,2379,4,7137,Research & Development,5,2,Life Sciences,4,Female,Laboratory Technician,Single,3,3,5,0,Yes,No
1852,29,Travel_Frequently,3812,4,11436,Research & Development,20,1,Medical,4,Male,Laboratory Technician,Married,3,3,11,3,No,No
1853,32,Travel_Frequently,4648,4,13944,Sales,10,4,Marketing,4,Male,Sales Executive,Single,3,2,0,0,No,No
1854,42,Non-Travel,2936,3,11744,Research & Development,10,4,Technical Degree,3,Male,Research Scientist,Married,4,1,6,3,No,No
1856,47,Travel_Rarely,2105,3,6315,Research & Development,9,4,Life Sciences,2,Female,Laboratory Technician,Single,3,2,2,2,No,No
1857,46,Travel_Rarely,8578,4,25734,Research & Development,2,2,Life Sciences,4,Male,Manufacturing Director,Divorced,3,4,9,4,No,No
1858,28,Non-Travel,2706,4,8118,Human Resources,1,2,Life Sciences,3,Male,Human Resources,Divorced,3,2,3,2,No,No
1859,29,Travel_Rarely,6384,3,19152,Research & Development,29,1,Life Sciences,4,Male,Healthcare Representative,Divorced,3,3,7,1,No,No
1860,42,Travel_Rarely,3968,3,11904,Research & Development,8,3,Life Sciences,4,Male,Laboratory Technician,Single,3,3,0,0,No,No
1862,32,Travel_Rarely,9907,2,29721,Sales,2,4,Marketing,3,Male,Sales Executive,Single,3,3,2,2,Yes,Yes
1863,46,Travel_Rarely,13225,1,39675,Sales,3,3,Technical Degree,1,Female,Sales Executive,Divorced,3,5,19,2,No,No
1864,27,Travel_Rarely,3540,3,14160,Sales,23,1,Medical,2,Female,Sales Representative,Married,4,5,9,5,No,No
1865,29,Travel_Rarely,2804,2,8412,Human Resources,6,1,Medical,4,Male,Human Resources,Married,3,3,1,0,No,No
1866,43,Travel_Rarely,19392,3,58176,Research & Development,6,3,Medical,1,Female,Manager,Married,3,2,16,6,No,No
1867,48,Travel_Rarely,19665,2,58995,Research & Development,10,3,Life Sciences,4,Male,Research Director,Married,3,3,22,12,No,No
1868,29,Travel_Frequently,2439,4,9756,Research & Development,24,2,Life Sciences,4,Male,Research Scientist,Single,4,3,1,1,Yes,Yes
1869,46,Travel_Rarely,7314,2,29256,Sales,10,3,Life Sciences,3,Female,Sales Executive,Married,4,2,8,0,No,Yes
1870,27,Travel_Frequently,4774,1,14322,Research & Development,15,3,Life Sciences,4,Female,Research Scientist,Married,3,2,7,7,No,No
1871,39,Travel_Rarely,3902,4,11706,Research & Development,19,4,Other,4,Male,Research Scientist,Divorced,3,2,2,2,No,No
1873,55,Travel_Rarely,2662,4,10648,Research & Development,2,4,Technical Degree,2,Male,Research Scientist,Married,4,2,5,0,No,No
1875,28,Travel_Rarely,2856,2,8568,Sales,3,3,Medical,2,Female,Sales Representative,Married,3,3,1,0,No,No
1876,30,Travel_Rarely,1081,4,3243,Sales,9,3,Medical,2,Male,Sales Representative,Single,3,3,1,0,No,Yes
1878,22,Travel_Rarely,2472,2,9888,Research & Development,7,1,Life Sciences,4,Male,Research Scientist,Single,4,2,1,0,Yes,Yes
1880,36,Travel_Rarely,5673,3,17019,Sales,10,4,Technical Degree,2,Female,Sales Executive,Married,3,4,10,1,Yes,No
1881,31,Travel_Rarely,4197,3,12591,Research & Development,20,3,Life Sciences,2,Male,Laboratory Technician,Divorced,3,2,10,0,No,No
1882,34,Travel_Rarely,9713,4,29139,Sales,4,3,Life Sciences,3,Male,Sales Executive,Married,3,3,5,1,Yes,No
1883,29,Travel_Rarely,2062,1,6186,Research & Development,7,3,Life Sciences,4,Male,Laboratory Technician,Single,3,2,3,1,No,No
1885,37,Travel_Rarely,4284,1,17136,Research & Development,7,4,Medical,4,Male,Research Scientist,Married,4,2,5,0,Yes,No
1886,35,Travel_Rarely,4788,2,14364,Research & Development,16,2,Other,4,Female,Manufacturing Director,Married,3,2,3,0,Yes,No
1888,45,Travel_Rarely,5906,4,17718,Research & Development,25,2,Life Sciences,2,Female,Manufacturing Director,Married,3,2,9,3,No,No
1890,36,Travel_Frequently,3886,4,15544,Human Resources,2,1,Human Resources,2,Male,Human Resources,Single,4,2,10,0,No,No
1892,40,Travel_Rarely,16823,1,50469,Research & Development,1,4,Life Sciences,1,Male,Manager,Divorced,3,3,19,11,No,No
1893,26,Travel_Rarely,2933,3,8799,Research & Development,1,2,Life Sciences,2,Female,Research Scientist,Married,3,3,1,1,Yes,No
1898,27,Travel_Rarely,6500,3,19500,Sales,2,2,Medical,1,Female,Sales Executive,Single,3,5,8,0,No,No
1900,48,Travel_Frequently,17174,4,51522,Research & Development,22,3,Medical,4,Female,Manager,Divorced,3,3,22,4,No,No
1903,44,Travel_Rarely,5033,1,15099,Research & Development,1,4,Life Sciences,2,Male,Healthcare Representative,Married,3,5,2,2,No,No
1905,34,Non-Travel,2307,1,9228,Research & Development,16,4,Technical Degree,4,Male,Research Scientist,Married,4,2,5,3,Yes,Yes
1907,56,Travel_Rarely,2587,4,7761,Research & Development,24,2,Life Sciences,1,Male,Laboratory Technician,Single,3,3,4,1,No,Yes
1908,36,Travel_Rarely,5507,2,16521,Sales,17,2,Marketing,3,Male,Sales Executive,Married,3,1,4,1,No,No
1909,41,Travel_Rarely,4393,2,17572,Sales,8,3,Marketing,3,Female,Sales Executive,Married,4,3,5,1,No,No
1911,42,Travel_Rarely,13348,1,40044,Research & Development,6,3,Medical,3,Male,Research Director,Married,3,3,13,5,No,No
1912,31,Travel_Rarely,6583,4,19749,Sales,10,2,Medical,3,Female,Sales Executive,Divorced,3,2,5,1,Yes,No
1915,34,Travel_Rarely,8103,4,24309,Sales,3,1,Medical,4,Female,Sales Executive,Married,3,3,4,0,Yes,No
1916,31,Travel_Rarely,3978,3,11934,Research & Development,4,3,Medical,1,Female,Laboratory Technician,Divorced,3,0,2,2,No,No
1918,26,Travel_Frequently,2544,4,7632,Research & Development,6,3,Other,3,Male,Laboratory Technician,Married,3,3,7,7,No,No
1922,45,Travel_Frequently,5399,3,16197,Research & Development,1,4,Medical,2,Male,Healthcare Representative,Single,3,3,4,0,No,No
1924,33,Travel_Rarely,5487,3,16461,Sales,10,4,Marketing,2,Male,Sales Executive,Single,3,2,10,0,No,No
1927,28,Travel_Frequently,6834,4,20502,Sales,1,2,Life Sciences,3,Male,Sales Executive,Married,3,2,7,0,Yes,No
1928,29,Travel_Frequently,1091,1,3273,Sales,24,3,Technical Degree,3,Male,Sales Representative,Single,3,3,1,0,No,Yes
1929,39,Non-Travel,5736,3,17208,Sales,21,4,Life Sciences,1,Female,Sales Executive,Married,3,1,3,1,No,No
1931,27,Travel_Rarely,2226,2,6678,Research & Development,2,4,Technical Degree,2,Male,Research Scientist,Married,3,3,5,1,No,No
1932,34,Travel_Frequently,5747,4,17241,Research & Development,22,4,Other,3,Male,Research Scientist,Married,3,3,15,6,Yes,No
1933,28,Travel_Rarely,9854,3,29562,Sales,13,2,Marketing,4,Female,Sales Executive,Single,3,0,2,2,Yes,Yes
1934,47,Non-Travel,5467,2,16401,Research & Development,14,4,Technical Degree,3,Male,Research Scientist,Married,3,4,8,1,No,No
1935,56,Travel_Rarely,5380,1,16140,Sales,11,5,Marketing,4,Female,Sales Executive,Married,3,3,0,0,No,No
1936,39,Travel_Rarely,5151,1,20604,Research & Development,9,2,Medical,1,Male,Manufacturing Director,Married,4,3,10,7,No,No
1937,38,Travel_Frequently,2133,2,6399,Research & Development,8,3,Medical,4,Female,Research Scientist,Divorced,3,3,20,0,Yes,No
1938,58,Travel_Rarely,17875,4,53625,Sales,21,3,Life Sciences,4,Female,Manager,Married,3,2,1,0,Yes,No
1939,32,Travel_Frequently,2432,3,7296,Research & Development,5,2,Life Sciences,1,Female,Research Scientist,Single,3,2,4,0,Yes,Yes
1940,38,Travel_Rarely,4771,4,14313,Research & Development,9,2,Life Sciences,2,Male,Research Scientist,Divorced,3,0,5,0,No,No
1941,49,Travel_Frequently,19161,4,57483,Research & Development,2,1,Life Sciences,2,Male,Research Director,Married,3,3,5,4,No,No
1943,42,Travel_Rarely,5087,4,15261,Sales,12,4,Marketing,2,Male,Sales Executive,Divorced,3,4,0,0,Yes,No
1944,27,Travel_Frequently,2863,2,8589,Human Resources,22,3,Human Resources,1,Female,Human Resources,Married,3,2,1,0,No,Yes
1945,35,Travel_Rarely,5561,1,16683,Sales,18,4,Medical,2,Male,Sales Executive,Married,3,2,5,0,No,No
1947,28,Non-Travel,2144,3,6432,Research & Development,16,3,Medical,3,Male,Research Scientist,Single,3,3,5,1,No,No
1948,31,Non-Travel,3065,1,9195,Research & Development,3,2,Medical,3,Male,Research Scientist,Divorced,3,3,4,2,Yes,No
1949,36,Non-Travel,2810,2,11240,Research & Development,9,4,Life Sciences,1,Male,Laboratory Technician,Married,4,3,5,0,No,No
1950,34,Travel_Rarely,9888,4,39552,Sales,1,3,Marketing,1,Male,Sales Executive,Single,4,3,14,2,No,No
1951,34,Travel_Rarely,8628,3,25884,Sales,13,4,Medical,4,Male,Sales Executive,Divorced,3,2,8,1,No,No
1952,26,Travel_Rarely,2867,1,8601,Research & Development,1,3,Medical,3,Male,Laboratory Technician,Single,3,6,7,7,No,No
1954,29,Travel_Rarely,5373,1,16119,Research & Development,1,3,Life Sciences,1,Male,Healthcare Representative,Married,3,5,5,0,No,No
1955,32,Non-Travel,6667,4,20001,Research & Development,15,4,Medical,3,Female,Healthcare Representative,Divorced,3,6,5,1,No,No
1956,31,Travel_Frequently,5003,1,20012,Research & Development,1,3,Life Sciences,4,Male,Research Scientist,Married,4,6,10,8,No,No
1960,28,Travel_Rarely,2367,4,7101,Research & Development,17,3,Technical Degree,3,Male,Laboratory Technician,Divorced,3,2,4,0,No,Yes
1961,38,Travel_Rarely,2858,1,8574,Sales,1,3,Life Sciences,1,Male,Sales Representative,Single,3,3,1,0,No,No
1962,35,Travel_Rarely,5204,4,15612,Sales,7,4,Life Sciences,3,Female,Sales Executive,Married,3,2,10,0,Yes,No
1965,27,Travel_Rarely,4105,4,12315,Sales,9,3,Marketing,4,Male,Sales Executive,Single,3,5,7,0,No,No
1966,32,Travel_Rarely,9679,4,38716,Research & Development,5,4,Life Sciences,4,Male,Manufacturing Director,Single,4,1,1,0,No,No
1967,31,Travel_Frequently,5617,4,16851,Sales,26,4,Marketing,1,Male,Sales Executive,Married,3,4,10,0,Yes,Yes
1968,53,Travel_Rarely,10448,1,31344,Sales,24,4,Life Sciences,1,Male,Sales Executive,Single,3,2,2,2,Yes,Yes
1969,54,Travel_Rarely,2897,3,8691,Research & Development,9,2,Life Sciences,1,Female,Research Scientist,Married,3,6,4,2,No,No
1970,33,Travel_Frequently,5968,3,23872,Research & Development,7,2,Life Sciences,4,Male,Healthcare Representative,Divorced,4,2,9,2,No,No
1971,43,Travel_Rarely,7510,3,22530,Research & Development,11,3,Life Sciences,1,Male,Healthcare Representative,Married,3,1,10,0,No,No
1972,38,Travel_Frequently,2991,2,8973,Human Resources,1,4,Other,4,Male,Human Resources,Married,3,2,6,1,Yes,No
1973,55,Travel_Rarely,19636,2,58908,Human Resources,26,4,Human Resources,3,Male,Manager,Married,3,0,10,1,Yes,No
1974,31,Travel_Rarely,1129,4,3387,Research & Development,2,1,Medical,4,Female,Laboratory Technician,Divorced,3,4,1,0,Yes,No
1975,39,Travel_Rarely,13341,1,40023,Sales,15,4,Marketing,2,Male,Sales Executive,Single,3,3,20,11,No,No
1976,42,Non-Travel,4332,3,12996,Research & Development,23,2,Life Sciences,4,Male,Research Scientist,Single,3,2,20,3,No,No
1979,31,Non-Travel,11031,3,44124,Research & Development,10,3,Medical,3,Female,Research Director,Married,4,2,11,4,No,No
1980,54,Travel_Rarely,4440,1,13320,Research & Development,10,3,Medical,3,Female,Manufacturing Director,Single,3,3,5,1,Yes,No
1981,24,Travel_Rarely,4617,3,13851,Research & Development,1,2,Life Sciences,2,Male,Healthcare Representative,Single,3,2,4,1,No,No
1982,23,Travel_Rarely,2647,4,7941,Research & Development,12,2,Other,4,Male,Laboratory Technician,Single,3,6,5,1,No,No
1985,40,Travel_Frequently,6323,3,18969,Research & Development,11,3,Technical Degree,4,Female,Laboratory Technician,Married,3,2,10,9,No,No
1986,40,Travel_Rarely,5677,2,17031,Sales,2,2,Marketing,2,Female,Sales Executive,Married,3,4,11,5,No,No
1987,25,Travel_Rarely,2187,2,6561,Human Resources,2,3,Human Resources,3,Female,Human Resources,Married,3,3,2,1,No,No
1989,30,Travel_Rarely,3748,2,11244,Research & Development,1,2,Medical,4,Male,Laboratory Technician,Married,3,6,12,1,No,No
1992,25,Travel_Rarely,3977,3,11931,Research & Development,2,1,Other,4,Male,Laboratory Technician,Divorced,3,2,2,0,Yes,No
1993,47,Travel_Rarely,8633,3,34532,Research & Development,25,3,Medical,1,Male,Healthcare Representative,Single,4,3,17,12,No,No
1994,33,Non-Travel,2008,3,6024,Research & Development,1,2,Medical,2,Male,Laboratory Technician,Divorced,3,2,1,0,No,No
1995,38,Travel_Rarely,4440,2,13320,Sales,1,4,Life Sciences,4,Male,Sales Executive,Married,3,3,15,5,No,No
1996,31,Travel_Rarely,3067,3,9201,Sales,2,2,Life Sciences,1,Male,Sales Representative,Married,3,1,2,1,No,No
1997,38,Travel_Frequently,5321,3,15963,Research & Development,6,4,Life Sciences,1,Male,Manufacturing Director,Married,3,1,8,7,No,No
1998,42,Travel_Rarely,5410,1,16230,Research & Development,18,4,Life Sciences,4,Male,Research Scientist,Divorced,3,3,4,1,Yes,No
1999,41,Travel_Rarely,2782,4,11128,Research & Development,1,3,Life Sciences,4,Male,Research Scientist,Married,4,3,5,1,No,No
2000,47,Non-Travel,11957,2,35871,Research & Development,1,1,Medical,3,Female,Research Director,Married,3,3,13,5,No,No
2003,35,Travel_Rarely,2660,3,7980,Research & Development,11,4,Medical,4,Male,Laboratory Technician,Married,3,3,2,2,Yes,No
2007,22,Travel_Rarely,3375,3,10125,Research & Development,1,2,Life Sciences,4,Male,Research Scientist,Single,3,2,3,1,No,No
2008,35,Travel_Rarely,5098,3,15294,Research & Development,9,4,Medical,2,Male,Research Scientist,Single,3,5,10,0,No,No
2009,33,Travel_Rarely,4878,4,14634,Research & Development,15,2,Medical,2,Female,Healthcare Representative,Married,3,6,9,8,Yes,No
2010,32,Travel_Rarely,2837,2,8511,Research & Development,29,4,Life Sciences,3,Female,Laboratory Technician,Single,3,3,6,4,No,No
2012,40,Travel_Rarely,2406,4,7218,Research & Development,1,4,Life Sciences,1,Male,Laboratory Technician,Married,3,3,1,0,No,No
2013,32,Travel_Rarely,2269,2,6807,Sales,1,4,Medical,2,Male,Sales Representative,Married,3,2,2,2,No,No
2014,39,Travel_Rarely,4108,4,12324,Research & Development,24,1,Life Sciences,1,Male,Research Scientist,Single,3,2,7,1,No,No
2015,38,Travel_Rarely,13206,3,39618,Research & Development,10,3,Medical,2,Female,Research Director,Married,3,3,18,1,No,No
2016,32,Travel_Rarely,10422,4,31266,Sales,1,4,Marketing,3,Female,Sales Executive,Married,3,3,14,5,No,No
2017,37,Travel_Rarely,13744,4,54976,Research & Development,10,3,Life Sciences,3,Female,Research Director,Married,4,2,16,6,Yes,No
2018,25,Travel_Rarely,4907,3,19628,Sales,8,2,Other,1,Female,Sales Executive,Divorced,4,3,5,0,Yes,No
2019,52,Non-Travel,3482,4,10446,Sales,29,4,Life Sciences,1,Male,Sales Representative,Divorced,3,3,9,0,No,No
2020,44,Travel_Rarely,2436,4,7308,Research & Development,1,3,Medical,2,Male,Research Scientist,Single,3,2,4,1,Yes,No
2021,21,Travel_Rarely,2380,1,7140,Sales,5,1,Medical,3,Male,Sales Representative,Single,3,6,2,1,Yes,No
2022,39,Non-Travel,19431,4,58293,Research & Development,9,3,Life Sciences,4,Male,Manager,Single,3,3,6,1,No,No
2023,23,Travel_Frequently,1790,1,5370,Sales,9,3,Marketing,4,Male,Sales Representative,Married,3,3,1,1,No,Yes
2024,36,Travel_Rarely,7644,4,22932,Sales,3,3,Medical,1,Female,Sales Executive,Married,3,2,9,3,No,No
2025,36,Travel_Frequently,5131,2,15393,Research & Development,4,2,Life Sciences,4,Female,Manufacturing Director,Divorced,3,3,4,0,No,No
2026,56,Non-Travel,6306,3,25224,Research & Development,1,4,Life Sciences,3,Male,Healthcare Representative,Divorced,4,2,13,1,No,No
2027,29,Travel_Rarely,4787,4,14361,Research & Development,1,4,Medical,1,Male,Research Scientist,Married,3,3,2,2,Yes,Yes
2031,42,Travel_Rarely,18880,3,56640,Research & Development,2,3,Life Sciences,1,Male,Manager,Married,3,2,22,4,No,No
2032,56,Travel_Rarely,2339,3,7017,Research & Development,7,2,Technical Degree,4,Male,Laboratory Technician,Married,3,4,10,9,No,Yes
2034,41,Travel_Rarely,13570,2,54280,Research & Development,28,4,Life Sciences,1,Female,Manufacturing Director,Married,4,3,20,0,No,No
2035,34,Travel_Rarely,6712,3,26848,Sales,28,3,Marketing,4,Female,Sales Executive,Married,4,2,8,1,No,No
2036,36,Non-Travel,5406,4,21624,Sales,15,4,Marketing,4,Male,Sales Executive,Divorced,4,4,15,11,No,No
2037,41,Travel_Rarely,8938,2,26814,Sales,3,3,Life Sciences,3,Male,Sales Executive,Divorced,3,5,5,0,No,No
2038,32,Travel_Rarely,2439,1,7317,Research & Development,2,3,Technical Degree,4,Male,Research Scientist,Single,3,4,4,1,No,No
2040,35,Travel_Rarely,8837,4,26511,Human Resources,26,4,Life Sciences,3,Female,Human Resources,Single,3,2,9,1,Yes,No
2041,38,Travel_Rarely,5343,4,16029,Sales,10,2,Life Sciences,1,Female,Sales Executive,Married,3,1,10,1,No,No
2044,50,Travel_Frequently,6728,3,20184,Sales,1,4,Life Sciences,2,Male,Sales Executive,Divorced,3,3,6,0,No,Yes
2045,36,Travel_Rarely,6652,4,19956,Sales,11,4,Marketing,2,Female,Sales Executive,Married,3,2,6,0,No,No
2046,45,Travel_Rarely,4850,3,14550,Sales,20,3,Life Sciences,4,Female,Sales Executive,Single,3,3,5,0,No,No
2048,40,Travel_Rarely,2809,3,8427,Research & Development,2,4,Life Sciences,3,Male,Research Scientist,Single,3,2,2,2,No,No
2049,35,Travel_Frequently,5689,3,17067,Research & Development,18,4,Life Sciences,3,Male,Healthcare Representative,Married,3,2,10,0,Yes,No
2051,40,Travel_Rarely,2001,3,6003,Research & Development,2,4,Medical,3,Female,Research Scientist,Married,3,2,5,0,No,No
2052,35,Travel_Rarely,2977,4,8931,Research & Development,1,4,Life Sciences,3,Female,Research Scientist,Married,3,5,4,1,No,No
2053,29,Travel_Rarely,4025,2,12075,Research & Development,13,2,Other,4,Male,Laboratory Technician,Married,3,2,4,0,Yes,No
2054,29,Travel_Rarely,3785,1,11355,Research & Development,28,4,Medical,4,Female,Research Scientist,Single,3,3,5,0,No,No
2055,50,Travel_Rarely,10854,1,32562,Sales,28,3,Marketing,4,Male,Sales Executive,Divorced,3,3,3,2,Yes,Yes
2056,39,Travel_Rarely,12031,4,36093,Sales,24,1,Marketing,2,Female,Sales Executive,Married,3,2,20,9,No,No
2057,31,Non-Travel,9936,1,29808,Research & Development,5,3,Medical,2,Male,Manufacturing Director,Single,3,2,9,1,No,No
2060,26,Travel_Rarely,2966,3,8898,Sales,5,3,Other,4,Female,Sales Representative,Single,3,2,4,0,No,No
2061,36,Travel_Frequently,2571,4,7713,Research & Development,23,2,Medical,3,Male,Laboratory Technician,Married,3,3,5,0,No,No
2062,39,Travel_Rarely,9991,1,29973,Research & Development,6,1,Medical,4,Male,Healthcare Representative,Married,3,5,7,1,No,No
2064,27,Travel_Rarely,6142,2,24568,Research & Development,4,3,Life Sciences,2,Male,Manufacturing Director,Married,4,0,6,0,Yes,No
2065,49,Travel_Frequently,5390,2,16170,Sales,2,3,Medical,4,Male,Sales Executive,Married,3,3,9,0,No,No
2068,34,Travel_Rarely,4404,3,13212,Research & Development,8,3,Medical,2,Male,Laboratory Technician,Married,3,3,4,1,No,No
